,indices,choices,search,bm25,prev_bm25,next_bm25
0,45663,"O'BRIEN: Then you're just going to have to take my word for it, Julian. he battle at the Alamo would make a helluva holosuite program. 
 KIRA: Raktajino. 
 BASHIR: Let me get this straight... there's two hundred of us, trapped inside some crumbling, old mission... surrounded by two thousand enemy troops? 
 
 ""Wrongs Darker Than Death or Night"", Deep Space Nine, 1997-12-19",raktajino,12.962928451665686,0.0,0.0
1,115,"ROM: (looking at their coffee mugs) So, what are you drinking? 
 WHATLEY: Raktajino. 
 ROM: Great. Is that what we drink on the swing shift? 
 
 ""STAR TREK:  DEEP SPACE NINE"", Deep Space Nine, 1996-08-29",raktajino,12.962928451665686,0.0,0.0
2,72343,"SISKO: My throat's a little dry. 
 SISKO: One raktajino. 
 EDDINGTON: You're crazy. They're almost on top of us. 
 
 ""Blaze of Glory"", Deep Space Nine, 1997-03-06",raktajino,12.35435956839319,0.0,0.0
3,57705,"KIRA: Something wrong? 
 ODO: Your raktajino... ? 
 KIRA: Oh, I had one this morning with Shakaar. 
 
 ""Crossfire"", Deep Space Nine, 1995-11-14",raktajino,12.211042025662405,0.0,0.0
4,12813,"DAX: I'll take a raktajino, Julian. 
 BASHIR: And a raktajino. 
 O'BRIEN: Look, Garak -- we're at war with the Dominion. Cardassia is part of the Dominion. You're a Cardassian. And at one time, a fairly important one. Of course Starfleet Intelligence is going to press you for specifics -- they need to know everything you know. 
 
 ""Favor the Bold"", Deep Space Nine, 1997-08-13",raktajino,12.071011480646757,10.504954432527574,0.0
5,28201,"KIRA: It's just... every morning for the last year, I've seen you walk in here and start your day with a raktajino. 
 SISKO: I like raktajino. 
 KIRA: I know. You never even talk to anyone until you've had your first cup. 
 
 ""Second Sight"", Deep Space Nine, 1993-09-28",raktajino,11.93415613412908,5.973942573161281,0.0
6,43170,"DAX: Or is it an R-C-L type two... 
 BASHIR: Another raktajino? 
 DAX: (still studying, no eye contact) It would keep me up all night. 
 
 ""Dax"", Deep Space Nine, 1992-11-17",raktajino,11.800369200158105,0.0,0.0
7,72340,"EDDINGTON: Where are you going? 
 SISKO: To get a raktajino. 
 EDDINGTON: Now? 
 
 ""Blaze of Glory"", Deep Space Nine, 1997-03-06",raktajino,11.669548628159564,0.0,0.0
8,34678,"JAKE: Actually, I am. (with a glance over to his father) My dad seems a lot happier since you showed up. 
 EZRI: One iced raktajino. 
 EZRI: I know you've been worried about your father, Jake... but he's going to be all right. 
 
 ""Shadows and Symbols"", Deep Space Nine, 1998-07-15",raktajino,11.669548628159564,0.0,0.0
9,34399,"COLLINS: Coffee? 
 JAKE: Uh... raktajino, please. 
 COLLINS: Here you go. 
 
 ""Valiant"", Deep Space Nine, 1998-02-25",raktajino,11.541596843328916,0.0,0.0
10,12259,"ODO: We have reason to believe he'll return to this area. 
 O'BRIEN: Ah, yes. The ""raktajino."" 
 BASHIR: A vital clue others might've missed. 
 
 ""Trials and Tribble-ations"", Deep Space Nine, 1996-08-20",raktajino,11.41642050391776,0.0,0.0
11,12116,"WAITRESS: What's your pleasure? 
 ODO: I'll have a raktajino. 
 WAITRESS: You're the second person today who's ordered that -- what is it? 
 
 ""Trials and Tribble-ations"", Deep Space Nine, 1996-08-20",raktajino,11.293930274145138,0.0,0.0
12,118,"WHATLEY: You can drink anything you want. 
 ROM: I'll have a raktajino. 
 ROM: It's not like this on the night shift. 
 
 ""STAR TREK:  DEEP SPACE NINE"", Deep Space Nine, 1996-08-29",raktajino,11.293930274145138,0.0,0.0
13,45241,"KAJADA: Very sure. 
 QUARK: Iced Raktajino. Extra cream. 
 DAX: Thank you, Quark. 
 
 ""The Passenger"", Deep Space Nine, 1992-11-25",raktajino,10.71889873575634,0.0,0.0
14,51403,"JAKE: I never thought I'd hold this hand again... it feels just like my mom's. 
 JAKE: I'll get you that raktajino. 
 KIRA: That went well. I think you made it clear to the minister why the Emissary can't endorse his land reform program. 
 
 ""Shattered Mirror"", Deep Space Nine, 1996-02-02",raktajino,10.610848265221234,0.0,0.0
15,50899,"DAX: What are you all standing around for? The party's just getting started. Play something. 
 DAX: Double raktajino, extra sweet. 
 ATOA: What time is it? 
 
 ""You Are Cordially Invited... "", Deep Space Nine, 1997-09-05",raktajino,10.504954432527574,0.0,0.0
16,12812,"BASHIR: Tarkalean tea. 
 DAX: I'll take a raktajino, Julian. 
 BASHIR: And a raktajino. 
 
 ""Favor the Bold"", Deep Space Nine, 1997-08-13",raktajino,10.504954432527574,0.0,12.071011480646757
17,51398,"SISKO: Okay. 
 JAKE: Would you like another raktajino? 
 JENNIFER: Thank you. That would be nice. 
 
 ""Shattered Mirror"", Deep Space Nine, 1996-02-02",raktajino,10.101703686367623,0.0,0.0
18,34686,"EZRI: You know I wasn't always so... confused. Before I was joined I was considered a very promising young officer. 
 EZRI: That's horrible. I hate raktajino. 
 JAKE: Then why'd you order it? 
 
 ""Shadows and Symbols"", Deep Space Nine, 1998-07-15",raktajino,10.101703686367623,0.0,0.0
19,44825,"SISKO: Join me, Major. 
 SISKO: One Raktajino with a jacarine peel. 
 KIRA: Nothing for me. 
 
 ""The Homecoming"", Deep Space Nine, 1993-07-02",raktajino,9.911469287382383,0.0,0.0
20,111153,"GEORDI: Have you rerun the phase reversal figures, Data? 
 DATA: There were no errors, Geordi. The variance must be no more than point zero six terawatts. 
 GEORDI: I don't see any other choice. We'll keep running the numbers down here. You better inform the captain... of the good news and the bad news. La Forge out. 
 
 ""A Matter of Time"", The Next Generation, 1991-09-25",commit no errors,11.59084418355199,0.0,0.0
21,125989,"PICARD: Then formulate one now: How do I handle Riker and the Hathaway? I'll await your answer on the bridge. 
 PICARD: Commander, it is possible to commit no mistakes -- and still lose. 
 PICARD : That is not a weakness. That is ""life"". 
 
 ""Peak Performance"", The Next Generation, 1989-04-17",commit no errors,11.109548363986557,0.0,0.0
22,93449,"WORF: No, there are not. I will not live as an object of... pity... or shame. My life as a Klingon is over. 
 RIKER: I won't help a friend commit suicide. 
 WORF: We have served together for many years... fought side by side... I know you to be a brave and honorable man... if you truly consider me your friend... help me now... help me end my life as I lived it... with dignity and honor. Please. 
 
 ""Ethics"", The Next Generation, 1991-12-09",commit no errors,10.015067649028785,2.4274382322027566,0.0
23,109939,"YUTA: William, this is not your concern. 
 RIKER: It is now. You're about to commit murder. 
 YUTA: It isn't murder. It's justice. 
 
 ""The Vengeance Factor"", The Next Generation, 1989-09-29",commit no errors,9.744883542519638,0.0,0.0
24,55944,"WEYOUN: At once. 
 DUKAT: The Defiant's no match for this station... if Sisko wants to commit suicide, I say we let him. 
 QUARK: Don't scream. I'm not going to hurt you. I just have one question. 
 
 ""The Sacrifice of Angels"", Deep Space Nine, 1997-08-25",commit no errors,9.179882493415882,0.0,0.0
25,108854,"PICARD: That would have some definite advantages. 
 TROI: Yes. A single leader can make errors. It is less likely for the combined whole. 
 Q : Picard. 
 
 ""Q Who?"", The Next Generation, 1989-02-24",commit no errors,8.359002479277054,0.0,0.0
26,98551,"ROGA: (if you really want to help) Unlock the door. 
 TROI: Why does a non-violent man commit acts of excessive violence? 
 ROGA: You can learn to do it if you have to. 
 
 ""The Hunted"", The Next Generation, 1989-10-25",commit no errors,8.196938229949481,0.0,0.0
27,64592,"GARAK: Thank you for your concern, Doctor. But I'd rather have the hypospray. 
 BASHIR: I'm not going to let you commit suicide. I'm here to help you. 
 GARAK: I doubt you can. 
 
 ""The Wire"", Deep Space Nine, 1994-03-01",commit no errors,8.196938229949481,0.0,0.0
28,61760,"LAMAT'UKAN: First? 
 LAMAT'UKAN: I've realigned the targeting sensors. There were errors in the tracking subroutines. 
 KUDAK'ETAN: You were not ordered to check the targeting sensors. 
 
 ""One Little Ship"", Deep Space Nine, 1997-11-06",commit no errors,8.033755165804708,0.0,0.0
29,35394,"MORA: Then, the possibility exists... 
 ODO: It doesn't. I do not commit criminal acts. It is not in my nature. 
 MORA: (the evidence before us) Isn't it? 
 
 ""The Alternate"", Deep Space Nine, 1993-10-27",commit no errors,8.015057142166858,0.0,0.0
30,2858,"NOG: This is outrageous! I didn't steal anything from the Tholian Ambassador! 
 ODO: Just another innocent man arrested for a crime he didn't commit. 
 NOG: What's he doing here? 
 
 ""Life Support"", Deep Space Nine, 1994-11-10",commit no errors,8.015057142166858,0.0,0.0
31,101456,"JEV: According to what I've just learned... it was a practice that was abolished on our world centuries ago. 
 PICARD: What would motivate someone like your father to commit such an act? 
 JEV: I don't know. A perverse source of pleasure... a way to exercise control over another... ? 
 
 ""Violations"", The Next Generation, 1991-10-25",commit no errors,7.841072329226439,0.0,0.0
32,22876,"GUL DANAR: A diplomatic insult to the Cardassian people would be a problem... delivering a wanted criminal to us would not be... 
 SISKO: (seeking a reasonable solution) Danar, in war, both sides commit atrocities... 
 GUL DANAR: My ""request"" for this man is made in connection with an extremely sensitive issue. I can only tell you that we are certain he plans to commit more acts of terrorism... 
 
 ""Past Prologue"", Deep Space Nine, 1992-10-05",commit no errors,7.567297038472596,0.0,4.6468474692848
