Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
71000,71000,71000,71000,413,ISHKA,"I doubt it. When it comes to business, he takes after your father.",29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71001,71001,71001,71001,414,QUARK,"You enjoy insulting Father, don't you?",29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71002,71002,71002,71002,415,ISHKA,"I'm not insulting anyone; I'm just being honest. Rom's a lot like his father... And I suppose, you're a lot like me.",29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71003,71003,71003,71003,416,QUARK,I never knew you felt that way.,29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71004,71004,71004,71004,417,ISHKA,"Your father might've bought you your first copy of the Rules of Acquisition, but who helped you memorize them?",29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71005,71005,71005,71005,418,QUARK,You did.,29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71006,71006,71006,71006,419,ISHKA,I don't think I've ever been prouder than the first time you made it through all two hundred and eighty- five rules without a mistake.,29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71007,71007,71007,71007,420,QUARK,Rom knows them just as well as I do.,29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71008,71008,71008,71008,421,ISHKA,"But you understand them. Rom never did. And neither did your father. But even if Keldar didn't know the first thing about profit, he knew everything about family. He was a good husband and a wonderful father. And I loved him for that. The same way I love Rom... And the same way I love you.",29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
71009,71009,71009,71009,422,QUARK,You mean that?,29   INT. ISHKA'S HOUSE - MAIN ROOM,ISHKA'S HOUS,INT.,Family Business,1995-03-08,Deep Space Nine,469.txt,0.0
