Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
106000,106000,106000,106000,56,BEVERLY,And there's still the question of what happened to Lieutenant Rocha...,17   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106001,106001,106001,106001,57,PICARD,Get Rocha's personnel file from Starfleet Command. And ask Starbase Two-Twelve to help search for that shuttle.,17   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106002,106002,106002,106002,58,RIKER,Aye sir.,17   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106003,106003,106003,106003,59,PICARD,Keep me apprised.,17   INT. SICKBAY (OPTICAL),SICKBAY,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106004,106004,106004,106004,60,GEORDI,Alright... let's try this again...,18A  INT. RELAY STATION - AQUIEL'S QUARTERS,RELAY STATIO,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106005,106005,106005,106005,61,GEORDI,"The phase inducers are aligned... this should be working... Come on, Lieutenant... I know you're in there somewhere...",18A  INT. RELAY STATION - AQUIEL'S QUARTERS,RELAY STATIO,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106006,106006,106006,106006,62,GEORDI,"Computer -- run a subsystem diagnostic, with a frequency range of ten to one hundred megahertz.",18A  INT. RELAY STATION - AQUIEL'S QUARTERS,RELAY STATIO,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106007,106007,106007,106007,63,COMPUTER,Diagnostic cycle will be complete in twenty seconds.,18A  INT. RELAY STATION - AQUIEL'S QUARTERS,RELAY STATIO,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106008,106008,106008,106008,64,GEORDI,Iced coffee.,18A  INT. RELAY STATION - AQUIEL'S QUARTERS,RELAY STATIO,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106009,106009,106009,106009,65,GEORDI,"What is it, girl?",18A  INT. RELAY STATION - AQUIEL'S QUARTERS,RELAY STATIO,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106010,106010,106010,106010,66,AQUIEL,"Hello, Shianna. By the time you get this... the Batarael will be over. This is the first year I haven't been there... I've been wondering who's singing the Horath in my place...",23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106011,106011,106011,106011,67,AQUIEL,"""Jomiael hahnalia ma marou nitalia Rumael tavariel fatra di va Jomiael Batarael... """,23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106012,106012,106012,106012,68,AQUIEL,"""continues to sing song - TBD""",23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106013,106013,106013,106013,69,AQUIEL,"""finishes song - TBD""",23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106014,106014,106014,106014,70,AQUIEL,I had the dream again... the one where Mother is screaming... I climb the hill to our house... but I can't get to her...,23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106015,106015,106015,106015,71,AQUIEL ,"Shianna, this time I ran away. I was so scared I ran back down the hill...",23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106016,106016,106016,106016,72,AQUIEL,I think I know why I've been having dreams about danger... it's because of what's been happening with that Klingon.,23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
106017,106017,106017,106017,73,AQUIEL,He's getting more aggressive all the time.,23   INT. RELAY STATION - AQUIEL'S QUARTERS (OPTICAL),RELAY STATION - AQUIEL'S QUARTERS,INT.,Aquiel,1992-11-05,The Next Generation,239.txt,0.0
