Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
112000,112000,112000,112000,290,PICARD,The entire orchestra?,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112001,112001,112001,112001,291,KAMALA,Plus a few Valtese Horns that sound like braying Targhee Moonbeasts. They are said to soothe the nerves of Valtese men. My mother never even heard me play. I was taken from her when I was four... and sequestered in a royal village... where I was prepared to fulfill my destiny.,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112002,112002,112002,112002,292,PICARD,It sounds like it was a very lonely time for you...,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112003,112003,112003,112003,293,KAMALA,"On the contrary, I had servants and tutors at my side constantly... you once wanted to know what I am like when I am alone... I have never been. There was always someone there... to educate me in literature, history, art, sex... But I have been alone on this journey and I've found myself thinking about all the curious questions you asked... you wanted to know who I am. The only answer that comes to me is, ""I am for you, Alrik of Valt"". Because that is the truth. In a day, I will bond with a man I've never met... and I will turn myself into what he wants me to be... for the rest of my life.",48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112004,112004,112004,112004,294,PICARD,I also once asked you if you were doing this of your own accord...,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112005,112005,112005,112005,295,KAMALA,I am honored to be chosen to serve my people as an emissary of peace... But I find it ironic on the eve of this ceremony... which I have spent my entire life preparing for... that I should meet a man like you...,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112006,112006,112006,112006,296,RIKER,Riker to Picard.,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112007,112007,112007,112007,297,PICARD,Go ahead.,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112008,112008,112008,112008,298,RIKER,The Valtese ship has arrived. Chancellor Alrik is ready to beam aboard...,48   INT. HOLODECK - CEREMONIAL ROOM,HOLODEC,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112009,112009,112009,112009,299,ALRIK,Captain Picard...,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112010,112010,112010,112010,300,PICARD,"Chancellor Alrik, welcome aboard the Enterprise...",49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112011,112011,112011,112011,301,ALRIK,Your first officer has described the details of the incident with the Ferengi... how is the Ambassador... ?,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112012,112012,112012,112012,302,PICARD,He hasn't regained consciousness yet.,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112013,112013,112013,112013,303,ALRIK,A tragedy. Your willingness to assist is appreciated by both our peoples.,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112014,112014,112014,112014,304,PICARD,I will do my best... although I have found some of the rituals quite demanding...,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112015,112015,112015,112015,305,ALRIK,Rituals. I am more concerned about the remaining provisions in the treaty... the proposed trade agreements are not acceptable... We still must review the uncommitted territories... as well as discuss the schedule for exchange of technology...,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112016,112016,112016,112016,306,PICARD,The Kriosians have authorized me to make several compromises which are favorable to your position...,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112017,112017,112017,112017,307,ALRIK,"Good. Tomorrow, then.",49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112018,112018,112018,112018,308,PICARD,Briam has supervised a reproduction of the ancient Temple of Akadar on our holodeck...,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112019,112019,112019,112019,309,ALRIK,"Such a sentimental people, these Kriosians... it is hard to believe we have a common ancestry... I suppose they've sent the metamorph.",49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112020,112020,112020,112020,310,PICARD,Kamala? Yes. She is looking forward to meeting you.,49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112021,112021,112021,112021,311,ALRIK,"I'm sure she'll be satisfactory. Between you and me, Captain, I'm far more interested in the trade agreements.",49   INT. OBSERVATION LOUNGE,OBSERVATION LOUNGE,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112022,112022,112022,112022,312,KAMALA,"So, tell me quickly... what is he like?",50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112023,112023,112023,112023,313,PICARD,First impressions? A thoughtful man... informed...,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112024,112024,112024,112024,314,KAMALA,Did he ask about me?,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112025,112025,112025,112025,315,PICARD,Yes.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112026,112026,112026,112026,316,KAMALA,What did you tell him?,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112027,112027,112027,112027,317,PICARD,That you were looking forward to meeting him.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112028,112028,112028,112028,318,KAMALA,When am I to be presented?,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112029,112029,112029,112029,319,PICARD,It will be the first order of business. Tomorrow. At ten.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112030,112030,112030,112030,320,KAMALA,Would you like some tea?,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112031,112031,112031,112031,321,PICARD,I should prepare for the ceremony.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112032,112032,112032,112032,322,KAMALA,Let me help you with pronuniciations.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112033,112033,112033,112033,323,PICARD,I think I can muddle my way through...,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112034,112034,112034,112034,324,KAMALA,Please. Don't leave.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112035,112035,112035,112035,325,KAMALA,Talk to me. I love the sound of your voice. I'll turn out the lights and just listen. I don't want to be alone.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112036,112036,112036,112036,326,PICARD,The lights stay on.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112037,112037,112037,112037,327,KAMALA,Earl Grey Tea. Hot.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0516
112038,112038,112038,112038,328,PICARD,Did you learn that from Mister Data as well?,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.2732
112039,112039,112039,112039,329,PICARD,I shall have to have a talk with him.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112040,112040,112040,112040,330,PICARD,Now that I know you're listening to my voice... I can't seem to think of a word to say...,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112041,112041,112041,112041,331,KAMALA,A starship captain must encounter all sorts of lifeforms... am I one of the most unique you've ever met? Please say yes.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112042,112042,112042,112042,332,PICARD,Yes.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112043,112043,112043,112043,333,KAMALA,What a nice thing to say.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112044,112044,112044,112044,334,PICARD,"Kamala, have I not done everything possible to discourage this?",50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112045,112045,112045,112045,335,KAMALA,Maybe that's the perfect way to attract a metamorph.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112046,112046,112046,112046,336,PICARD,I don't wish to use you as other men have.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112047,112047,112047,112047,337,KAMALA,But you are not other men. You could never use me. That is the very reason why I am with you tonight.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112048,112048,112048,112048,338,PICARD,I really ought to go. You do have an early appointment in the morning.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112049,112049,112049,112049,339,KAMALA,Light years away.,50   INT. KAMALA'S QUARTERS - KAMALA'S FACE,KAMALA'S QUARTER,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112050,112050,112050,112050,340,BEVERLY,Quiet this morning.,52   INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112051,112051,112051,112051,341,PICARD,Sorry.,52   INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112052,112052,112052,112052,342,BEVERLY,Penny?,52   INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
112053,112053,112053,112053,343,PICARD,What?,52   INT. PICARD'S QUARTERS,PICARD'S QUARTERS,INT.,The Perfect Mate,1992-02-10,The Next Generation,221.txt,0.0
