Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
98000,98000,98000,98000,4,SPOCK,"You may assure your superiors that I am on a personal mission, of peace, and will advise them when appropriate.",1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98001,98001,98001,98001,5,PICARD,That will not be satisfactory.,1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98002,98002,98002,98002,6,SPOCK,"You cannot remain, Captain.",1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98003,98003,98003,98003,7,PICARD,"And I cannot return without a full explanation. Ambassador, with the greatest respect for all you've achieved on behalf of the Federation, this sort of cowboy diplomacy is not easily tolerated any more...",1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98004,98004,98004,98004,8,SPOCK,"""Cowboy diplomacy""... ?",1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98005,98005,98005,98005,9,PICARD,"If you wish to undertake a mission with potential repercussions to the Federation, it is appropriate to discuss it with the Federation. I am here as their representative. You will have to discuss it with me.",1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98006,98006,98006,98006,10,SPOCK,This is precisely what I wanted to avoid.,1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98007,98007,98007,98007,11,PICARD,I also have the responsibility of bearing some unhappy news.,1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98008,98008,98008,98008,12,SPOCK,Sarek is dead.,1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98009,98009,98009,98009,13,SPOCK,"Walk with me, Captain Picard.",1    INT. ROMULAN CAVES,ROMULAN CAVES,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98010,98010,98010,98010,14,SPOCK,I know of your mind meld with my father... that enabled him to complete his last mission.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98011,98011,98011,98011,15,PICARD,It was an honor. He was a great man.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98012,98012,98012,98012,16,SPOCK,He was a great representative of the Vulcan people and of the Federation.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98013,98013,98013,98013,17,PICARD,"I was with him before coming here. He expressed his pride in you, his love...",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98014,98014,98014,98014,18,SPOCK,Emotional disarray is a symptom of the illness from which he suffered.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98015,98015,98015,98015,19,PICARD,"No, the feelings were in his heart, Spock. He shared them with me. I know.",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98016,98016,98016,98016,20,SPOCK,"Sarek would no more approve of my coming to Romulus than you do, Captain.",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98017,98017,98017,98017,21,SPOCK,"For some time, I have been aware of a growing movement here... of people who seek to learn the ideals of the Vulcan philosophy. They have been declared enemies of the state. But there are a few in the Romulan hierarchy like Pardek who are sympathetic. He asked me to come now because he believes it may be time to take the first step toward reunification.",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98018,98018,98018,98018,22,PICARD,Reunification... After so many centuries... so many fundamental differences that have evolved between your peoples...,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98019,98019,98019,98019,23,SPOCK,It would seem unlikely to succeed. But I cannot ignore the potential rewards that a union between our worlds would bring.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98020,98020,98020,98020,24,PICARD,"What is this ""first step"" that Pardek suggests... ?",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98021,98021,98021,98021,25,SPOCK,There is a new Proconsul of the Romulan Senate. He is young and idealistic. He has promised many reforms. Pardek believes he may be receptive to discussing reunification.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98022,98022,98022,98022,26,PICARD,Why would you not bring something this important to the attention of your own people or the Federation?,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98023,98023,98023,98023,27,SPOCK,"A personal decision, Captain. Perhaps you are aware that I played a small role in the first overture to peace with the Klingons...",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98024,98024,98024,98024,28,PICARD,"History is aware of the role you played, Ambassador.",2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
98025,98025,98025,98025,29,SPOCK,Not entirely. It was I who asked Kirk to lead that peace mission.,2    INT. OTHER CAVERN,OTHER CAVERN,INT.,Unification Part II,1991-08-30,The Next Generation,207.txt,0.0
