Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
33000,33000,33000,33000,10,DAX,A puzzle.,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33001,33001,33001,33001,11,BASHIR,Really. I love puzzles. How does it work?,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33002,33002,33002,33002,12,DAX,It responds to neural theta waves. The goal is to turn the sphere into a solid color...,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33003,33003,33003,33003,13,BASHIR,That's all... ?,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33004,33004,33004,33004,14,DAX,"That's all. I've been trying to master it on and off for, oh... a hundred and forty years... Care to try?",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33005,33005,33005,33005,15,DAX,Just sit comfortably... release your tension into my hands...,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33006,33006,33006,33006,16,BASHIR,Your hands are cold...,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33007,33007,33007,33007,17,DAX,That is a peculiarity of the Trill...,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.1531
33008,33008,33008,33008,18,BASHIR,"Cold hands, warm heart...",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.2263
33009,33009,33009,33009,19,DAX,"Concentrate on the sphere, Julian. Clear your mind. This requires focus and clarity of thought.",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33010,33010,33010,33010,20,BASHIR,I understand completely. What is that exotic scent you're wearing?,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33011,33011,33011,33011,21,DAX,Focus and clarity of thought.,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33012,33012,33012,33012,22,BASHIR,"Yes, yes... I have it...",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33013,33013,33013,33013,23,DAX,I'm going to release it to you now... Okay?,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33014,33014,33014,33014,24,BASHIR,Okay.,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33015,33015,33015,33015,25,DAX,"Computer, transfer control to second player...",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33016,33016,33016,33016,26,DAX,"Your mind is still a little busy, Julian...",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33017,33017,33017,33017,27,BASHIR,"So, are you free for supper... ?",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33018,33018,33018,33018,28,SISKO,"Ready, Dax?",1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33019,33019,33019,33019,29,DAX,I'm sorry. Perhaps another time. Why don't you try again...,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33020,33020,33020,33020,30,SISKO,Doctor.,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33021,33021,33021,33021,31,BASHIR,Computer... reset...,1    INT. HOLOSUITE - GRID WALLS - DAY - CLOSE ON A HUGE,HOLOSUIT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33022,33022,33022,33022,32,ODO,"Business is good, Quark. You're almost making an honest living.",12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33023,33023,33023,33023,33,QUARK,A lot of new faces.,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33024,33024,33024,33024,34,ODO,"The wormhole does bring them our way, doesn't it...",12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33025,33025,33025,33025,35,QUARK,Everybody wants a piece of the new frontier...,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33026,33026,33026,33026,36,ODO,And I'm sure you've already tried to sell it to a few of them...,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33027,33027,33027,33027,37,QUARK,Grapevine says Chief O'Brien and the Missus are having problems...,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33028,33028,33028,33028,38,ODO,"(a beat, nods, studying them) I'll never understand the humanoid need to... ...couple...",12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33029,33029,33029,33029,39,QUARK,You've never... coupled?,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33030,33030,33030,33030,40,ODO,"Choose not to. Too many compromises. (off Quark's curious reaction) You want to watch a Karo-Net tournament, she wants to listen to music. So you compromise. You listen to music. You like Earth Jazz, she prefers Klingon opera... so you compromise. You listen to Klingon opera. So here you were ready to have a nice evening watching the Karo-Net match and you wind up spending an agonizing night listening to Klingon opera... (a beat, watching the O'Briens) What could they be going on about like that anyway?",12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33031,33031,33031,33031,41,QUARK,She doesn't like it here.,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33032,33032,33032,33032,42,ODO,Who does?,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33033,33033,33033,33033,43,ODO,Don't even think about it.,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33034,33034,33034,33034,44,QUARK,I can so think about it.,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33035,33035,33035,33035,45,ODO,You might as well try to find a drink of water on the Yadozi desert... ... besides I'd say our new Commander is interested in her...,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33036,33036,33036,33036,46,QUARK,"Not at all... I know for a fact, when she was a he... you know, before she got this new body, they were old friends.",12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33037,33037,33037,33037,47,ODO,Things change.,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33038,33038,33038,33038,48,ODO,How long's he been here?,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
33039,33039,33039,33039,49,QUARK,Came in on a transport last night.,12   INT. QUARK'S ESTABLISHMENT,QUARK'S ESTABLISHMENT,INT.,CAST,1992-09-18,Deep Space Nine,403.txt,0.0
