Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
69000,69000,69000,69000,129,DERAL,"The planet, and all its inhabitants, will cease to exist... in either dimension.",12   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69001,69001,69001,69001,130,SELTIN,"We deeply appreciate your offer of help, Commander...",14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69002,69002,69002,69002,131,SISKO,"If there is a way to stabilize the dimensional shifts, we'll do everything we can to find it.",14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69003,69003,69003,69003,132,SELTIN,That's all we can ask...,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69004,69004,69004,69004,133,SISKO,Here you go...,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69005,69005,69005,69005,134,LITO,Do you want to play vajhaq with us?,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69006,69006,69006,69006,135,SISKO,Maybe later.,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69007,69007,69007,69007,136,DAX,Deral and I are beaming up to the Defiant. We're going to run a series of helio-seismic scans on Meridian's sun.,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69008,69008,69008,69008,137,SISKO,I'll join you...,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69009,69009,69009,69009,138,SELTIN,Good luck.,14   EXT. VILLAGE COMMONS - DAY,VILLAGE COMMON,EXT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69010,69010,69010,69010,139,KIRA,"Quark, I got a message that Morn wanted to see me.",17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69011,69011,69011,69011,140,QUARK,I'm afraid you just missed him.,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69012,69012,69012,69012,141,QUARK,Really? So soon?,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69013,69013,69013,69013,142,QUARK,Stay right there. Don't move.,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69014,69014,69014,69014,143,QUARK,"Listen up everyone, I have wonderful news. It's my pleasure to announce that my one millionth customer has just walked through the doors -- and here she is ladies and gentlemen, Major Kira Nerys!",17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69015,69015,69015,69015,144,KIRA,"Quark, I don't have time for this.",17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69016,69016,69016,69016,145,KIRA,Why don't you let him be your millionth customer.,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69017,69017,69017,69017,146,QUARK,"But, Major, that would be dishonest.",17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69018,69018,69018,69018,147,KIRA,That's never stopped you before.,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69019,69019,69019,69019,148,QUARK,This is a special occasion. An event like this only happens once in a barkeep's lifetime. Now let me tell you about your prizes.,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69020,69020,69020,69020,149,KIRA,You mean... I won something?,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69021,69021,69021,69021,150,QUARK,"Of course you won something, it's part of the celebration.",17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69022,69022,69022,69022,151,KIRA,I've never won anything before...,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
69023,69023,69023,69023,152,QUARK,Well now you have. Congratulations.,17   INT. QUARK'S,QUARK'S,INT.,Meridian,1994-09-20,Deep Space Nine,454.txt,0.0
