Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
41000,41000,41000,41000,199,KIRA,Do you really believe that?,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41001,41001,41001,41001,200,MAREEL,You heard Verad. They didn't leave him any other choice.,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41002,41002,41002,41002,201,KIRA,That's his reason. What's yours?,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41003,41003,41003,41003,202,MAREEL,I owe him. I grew up on the streets of Khefka Four. I never would've made it out of there without Verad.,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41004,41004,41004,41004,203,SISKO,What was he doing on Khefka Four?,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41005,41005,41005,41005,204,MAREEL,"He was the communications clerk for the Federation consulate. He used to come by the accommodation house where I worked. I'd help him relax. When he got recalled to Trill, he asked me to go with him... we've been together ever since.",44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41006,41006,41006,41006,205,KIRA,So that's it... He got you out of a bad situation and now you're willing to kill for him?,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41007,41007,41007,41007,206,MAREEL,"He's an unhappy man. And if there's anything I can do to make him happy, I'll do it.",44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41008,41008,41008,41008,207,SISKO,Even if it means losing him?,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41009,41009,41009,41009,208,MAREEL,Losing him?,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41010,41010,41010,41010,209,SISKO,"After the surgery, Verad won't be just Verad anymore... He'll be a blending of Verad, Dax, and all the previous hosts. Their memories, their knowledge... even their personalities.",44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41011,41011,41011,41011,210,MAREEL,"Verad told me you'd say things like that. I know he'll change... he'll be smarter, more confident... but in all the important ways, he'll be the same.",44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41012,41012,41012,41012,211,SISKO,"I'm sorry, but if he told you that, he's lying. When a Trill is joined, it's like a rebirth. He'll be an entirely different person.",44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,-0.3612
41013,41013,41013,41013,212,MAREEL,"If you think I'm going to betray Verad, you're wrong. It doesn't matter what you say. I love him... and I'm going to stand by him... no matter what.",44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,-0.6649
41014,41014,41014,41014,213,VERAD ,I never doubted it.,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.2057
41015,41015,41015,41015,214,MAREEL,Verad.,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41016,41016,41016,41016,215,VERAD,No. Not just Verad. I'm Verad Dax.,44A  INT. OPS (FORMERLY SCENE 51),OPS,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41017,41017,41017,41017,216,BASHIR,"(to Yeto, indicating the device) Take this.",48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41018,41018,41018,41018,217,BASHIR,"Come on, we haven't got much time. Just move it back and forth over the wound in slow even strokes.",48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41019,41019,41019,41019,218,YETO,Why bother? She'll be dead in a few hours anyway.,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41020,41020,41020,41020,219,BASHIR,Not if I have anything to do with it. Now help me.,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41021,41021,41021,41021,220,YETO,"Why should I? She let herself be slaughtered like a mindless t'gla. If she wanted to live, she should have fought back.",48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41022,41022,41022,41022,221,BASHIR,She did what she did to save the rest of us.,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41023,41023,41023,41023,222,YETO,Then she's a fool and deserves her fate.,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41024,41024,41024,41024,223,BASHIR,"Now listen here, Yeto, or whatever your name is... I don't care about your warrior ethic, or your Klingon philosophy. This woman's dying and you're going to help me save her. Now take the instrument.",48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41025,41025,41025,41025,224,YETO,So the little human's got some spark after all.,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41026,41026,41026,41026,225,BASHIR,"I said smooth, even strokes.",48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41027,41027,41027,41027,226,BASHIR,(waiting for the hypo to take effect) Come on... come on...,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41028,41028,41028,41028,227,DAX,Julian...,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41029,41029,41029,41029,228,BASHIR,"Thank God, I thought I'd lost you.",48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41030,41030,41030,41030,229,DAX,The symbiont... it's gone...,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41031,41031,41031,41031,230,BASHIR,Everything went perfectly. The operation was a complete success...,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41032,41032,41032,41032,231,DAX,I feel so... alone...,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41033,41033,41033,41033,232,BASHIR,(trying to keep both their spirits up) I... I've got you stabilized. If we can just get the symbiont back in time...,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
41034,41034,41034,41034,233,DAX,Julian... I'm scared.,48   INT. SURGERY,SURGERY,INT.,Invasive Procedures,1993-07-29,Deep Space Nine,424.txt,0.0
