Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
68000,68000,68000,68000,397,BASHIR,A case of Alvanian brandy.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68001,68001,68001,68001,398,BASHIR,A patient sent it to me as payment. But I can't accept it.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68002,68002,68002,68002,399,QUARK,"Nice try, Doctor. But I don't want your charity.",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68003,68003,68003,68003,400,BASHIR,It's not charity. I find this undrinkable. Now do you want it or should I dump it?,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68004,68004,68004,68004,401,DAX ,Quark.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68005,68005,68005,68005,402,DAX,My sister sent me these. I thought you might want them. They're really ugly.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68006,68006,68006,68006,403,ROM,"They're not as ugly as the old ones, but they're pretty bad.",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68007,68007,68007,68007,404,QUARK,"This is all very amusing, but I can't start a bar with a case of bad brandy and a set of ugly glasses.",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68008,68008,68008,68008,405,SISKO ,Quark!,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68009,68009,68009,68009,406,QUARK,"Yes, captain?",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68010,68010,68010,68010,407,SISKO,We're doing some structural repair work on level two of the Habitat Ring. We need a place to store some extra furniture for the next few months and it looks like you have the room...,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68011,68011,68011,68011,408,ODO,"Where would you like this, Captain?",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68012,68012,68012,68012,409,SISKO,"There are three levels, Constable. Use them all.",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68013,68013,68013,68013,410,ODO,Understood.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68014,68014,68014,68014,411,QUARK,Captain -- you can't do this!,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68015,68015,68015,68015,412,QUARK,Not without paying a storage fee. A minimal storage fee. Practically nothing.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68016,68016,68016,68016,413,SISKO,Send me a bill.,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68017,68017,68017,68017,414,QUARK,"All right. Well, don't just stand there, Odo. Move it all in.",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68018,68018,68018,68018,415,ROM,"Look at them, brother. And you thought you had no assets.",38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
68019,68019,68019,68019,416,QUARK,Sisko... Bashir... Dax... Morn... they're my assets?,38   INT. QUARK'S,QUARK'S,INT.,Body Parts,1996-03-26,Deep Space Nine,497.txt,0.0
