Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
118000,118000,118000,118000,223,Q,How quaint. So do it.,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118001,118001,118001,118001,224,AMANDA,What do you mean?,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118002,118002,118002,118002,225,Q,Summon the image.,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118003,118003,118003,118003,226,AMANDA,But... I don't know how.,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118004,118004,118004,118004,227,Q,Think about them... evoke the memory...,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118005,118005,118005,118005,228,AMANDA,But --,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118006,118006,118006,118006,229,Q,Amanda. You can do this. Trust me.,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118007,118007,118007,118007,230,Q,Close your eyes... concentrate...,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118008,118008,118008,118008,231,Q,"In your mind, return to the time when you were an infant... think about your parents... try and remember them... now, open your eyes.",18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118009,118009,118009,118009,232,AMANDA,They look so happy... They loved me...,18   INT. AMANDA'S QUARTERS (OPTICAL),AMANDA'S QUARTERS,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118010,118010,118010,118010,233,AMANDA,Ten percent benasopil.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118011,118011,118011,118011,234,AMANDA,So I add thirty milliliters to each of the cultures...,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118012,118012,118012,118012,235,BEVERLY,Twenty milliliters...,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118013,118013,118013,118013,236,AMANDA,"Right, twenty... I wait for it to be metabolized... add -- another twenty? ... wait for it to be metabolized... over and over until the bacilli can't absorb any more.",20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118014,118014,118014,118014,237,BEVERLY,That's it. Just be sure and record the rate of mitosis in each dish.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118015,118015,118015,118015,238,AMANDA,Mitosis... right.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118016,118016,118016,118016,239,BEVERLY,You seem a little distracted.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118017,118017,118017,118017,240,AMANDA,Well... I just saw my parents. My real parents.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118018,118018,118018,118018,241,AMANDA,Q showed me how...,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118019,118019,118019,118019,242,AMANDA,Can you imagine how that felt... ?,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118020,118020,118020,118020,243,BEVERLY,No... I don't think I can.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118021,118021,118021,118021,244,AMANDA,You were right... I can't ignore what's happened to me... (a beat as she fights choking up) ...but... I don't know if I can cope with it.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118022,118022,118022,118022,245,BEVERLY,"You're stronger than you think, Amanda...",20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118023,118023,118023,118023,246,AMANDA,"When I looked at my parents... right there, in front of me... I realized -- I caused this to happen.",20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118024,118024,118024,118024,247,AMANDA ,I wanted to see them... and I did. If it were you... if suddenly you could have anything you wanted... what do you think you'd do?,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118025,118025,118025,118025,248,BEVERLY,I have no idea --,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118026,118026,118026,118026,249,AMANDA,"No, think about it. Really think. Suddenly you have the power to do anything. What would it be?",20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118027,118027,118027,118027,250,BEVERLY,I... I'm not sure. I'd probably want to cure people... people who were hopelessly ill.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118028,118028,118028,118028,251,AMANDA,Would you bring your husband back?,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118029,118029,118029,118029,252,BEVERLY,"Oh, Amanda, I don't know... I don't think I could decide about something like that until I was faced with it...",20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118030,118030,118030,118030,253,AMANDA,I am faced with it.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118031,118031,118031,118031,254,BEVERLY,Go on with your work. I'll be back to check on you later.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118032,118032,118032,118032,255,Q,I thought she'd never leave.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118033,118033,118033,118033,256,AMANDA,I don't think I'll ever get used to that...,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118034,118034,118034,118034,257,Q,It's time for another lesson.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118035,118035,118035,118035,258,AMANDA,I have to do this experiment first.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118036,118036,118036,118036,259,Q,What is it you're doing?,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118037,118037,118037,118037,260,AMANDA,We're delivering live vaccine bacilli to Tagra. I'm supposed to find the best nutrient solution for keeping them alive while they're in stasis.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118038,118038,118038,118038,261,Q,How fascinating... I have a splendid idea. We'll combine your work... with our lesson. I'll show you how to finish this in no time.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
118039,118039,118039,118039,262,AMANDA,I think I'd better do it the way Doctor Crusher showed me.,20   INT. MEDICAL LAB (OPTICAL),MEDICAL LAB,INT.,True Q,1992-09-04,The Next Generation,232.txt,0.0
