Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
119000,119000,119000,119000,350,JARED,"No, our leaders did that. And they signed a treaty of non-aggression.",46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119001,119001,119001,119001,351,PICARD,"Which Ardra wrote, I assume.",46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119002,119002,119002,119002,352,JARED,There is no indication she had anything at all to do with the treaty.,46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119003,119003,119003,119003,353,PICARD,"Well then, let's move on to the environmental gains made on Ventax Two. How were those accomplished...",46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119004,119004,119004,119004,354,JARED,We shifted our economy from an industrial to an agrarian base... it was more ecologically sound.,46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119005,119005,119005,119005,355,PICARD,But Ardra must have at least purified the polluted water and air...,46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119006,119006,119006,119006,356,JARED,"No, the record shows there were a series of initiatives covering everything from atmospheric contaminants to waste disposal.",46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119007,119007,119007,119007,357,PICARD,Did Ardra pick up even one piece of trash?,46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119008,119008,119008,119008,358,ARDRA,Objection!,46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
119009,119009,119009,119009,359,DATA,To what?,46   INT. ATHENEUM,ATHENEUM,INT.,Devil's Due,1990-11-02,The Next Generation,187.txt,0.0
