Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
93000,93000,93000,93000,416,PICARD,Load all torpedo bays. Ready phasers.,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93001,93001,93001,93001,417,WORF,"Aye, sir.",84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93002,93002,93002,93002,418,RIKER,Approaching the Central Command...,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93003,93003,93003,93003,419,PICARD,"Mister Data, scan for defenses.",84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93004,93004,93004,93004,420,DATA,I am picking up no vessels -- and no additional sentry pods.,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93005,93005,93005,93005,421,WORF,The station is in visual range.,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93006,93006,93006,93006,422,PICARD,On screen.,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93007,93007,93007,93007,423,RIKER,Optimal firing range in fifty-five seconds.,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93008,93008,93008,93008,424,MACDUFF,Phaser banks ready. Loading torpedoes.,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
93009,93009,93009,93009,425,PICARD,What are the defensive capabilities of the Central Command?,84   INT. BRIDGE,BRIDGE,INT.,Conundrum,1991-11-14,The Next Generation,214.txt,0.0
