Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
47000,47000,47000,47000,200,GARAK,Just put it in the case.,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47001,47001,47001,47001,201,TOLAR,"Well. It's been a... a pleasure doing business with you, gentlemen. Call me again if you ever need --",20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47002,47002,47002,47002,202,SISKO,You're not going anywhere.,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47003,47003,47003,47003,203,TOLAR,What do you mean?,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47004,47004,47004,47004,204,SISKO,"You're not leaving until your work has been accepted by our... ""client.""",20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47005,47005,47005,47005,205,TOLAR,That isn't fair! You can't keep me here against my will! I haven't done anything wrong! We had an agreement!,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47006,47006,47006,47006,206,SISKO,"I'm making a new agreement. If that program passes inspection, you walk free -- but if there's even the slightest flaw, I'll send you back to that Klingon prison and tell Gowron to take his time when he executes you.",20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47007,47007,47007,47007,207,TOLAR,Okay. It'll pass. You'll see. It'll pass.,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47008,47008,47008,47008,208,GARAK,I sincerely hope so. Why don't you wait in your quarters. I'll be along shortly to... say hello.,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47009,47009,47009,47009,209,GARAK,"Felt good, didn't it?",20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47010,47010,47010,47010,210,GARAK,"To put your hands on a man and say, ""You will do this or else.""",20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47011,47011,47011,47011,211,GARAK ,"After all the intrigue and deception you've had to engage in over the past week, you must've found that moment of pure brute force to be a... refreshing change of pace.",20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47012,47012,47012,47012,212,SISKO,Mister Garak... why is it that no one has killed you yet?,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47013,47013,47013,47013,213,GARAK,My innate charm?,20   INT. HOLOSUITE/DOMINION MEETING ROOM,HOLOSUITE/DOMINION MEETING ROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47014,47014,47014,47014,214,SISKO,"It wasn't that funny. But I couldn't stop laughing. Maybe... I was under more pressure than I realized. Maybe it really was starting to get to me. At the time, I thought I was off the hook. Starfleet Command had given the plan their blessing and I thought that would make things easier.",22   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47015,47015,47015,47015,215,SISKO ,But I was the one who had to make it happen. I was the one who had to look Senator Vreenak in the eye and convince him that a lie... was the truth.,22   INT. SISKO'S QUARTERS,SISKO'S QUARTERS,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47016,47016,47016,47016,216,GARAK,"While you're entertaining the Senator in the wardroom, I'll take the opportunity to make a quick search of his ship's database.",24A  INT. CORRIDOR,CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47017,47017,47017,47017,217,SISKO,For what?,24A  INT. CORRIDOR,CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47018,47018,47018,47018,218,GARAK,For any intelligence information on the Dominion he may have picked up on Soukara.,24A  INT. CORRIDOR,CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47019,47019,47019,47019,219,SISKO,What if you get caught?,24A  INT. CORRIDOR,CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47020,47020,47020,47020,220,GARAK,"I think that's highly unlikely. I doubt the senator will be traveling with more than four bodyguards at the most -- two will stand watch outside the wardroom and two will stay in the Landing Bay. I assure you, they'll never know I was anywhere near their ship.",24A  INT. CORRIDOR,CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47021,47021,47021,47021,221,SISKO,Just make sure you don't get caught.,24A  INT. CORRIDOR,CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47022,47022,47022,47022,222,SISKO,Report.,24B  INT. ANOTHER CORRIDOR,ANOTHER CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47023,47023,47023,47023,223,WORF,Sections Fifty-two Baker through Sixty-two Baker have been secured. I've posted armed guards at all entry points and I have personally scanned all compartments for signs of surveillance equipment.,24B  INT. ANOTHER CORRIDOR,ANOTHER CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47024,47024,47024,47024,224,SISKO,"Very good, commander. Maintain your security measures until further notice. No one is to enter this area except for Mister Garak and myself. DEEP SPACE NINE: ""In the Pale... "" - REV. 2/11/98 - ACT THREE 35B.",24B  INT. ANOTHER CORRIDOR,ANOTHER CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47025,47025,47025,47025,225,WORF,"Aye, sir.",24B  INT. ANOTHER CORRIDOR,ANOTHER CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47026,47026,47026,47026,226,GARAK,"It's always a pleasure to see you, Mister Worf.",24B  INT. ANOTHER CORRIDOR,ANOTHER CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47027,47027,47027,47027,227,KIRA,Ops to Captain Sisko.,26   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47028,47028,47028,47028,228,SISKO,Go ahead Major.,26   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47029,47029,47029,47029,229,KIRA,We've just received the coded subspace signal you were waiting for. Should I reply?,26   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47030,47030,47030,47030,230,SISKO,"No reply, major. Sisko out.",26   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47031,47031,47031,47031,231,GARAK,"I'll take my leave of you now, captain. And one last thing -- Vreenak thinks he's on the winning side. Until you can prove otherwise, you may have to put up with a certain... acerbic attitude.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47032,47032,47032,47032,232,SISKO,"After working with you for a week, Mister Garak, I've developed a very, very thick skin.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47033,47033,47033,47033,233,GARAK,Good luck.,34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47034,47034,47034,47034,234,SISKO,"Welcome aboard, senator. I'm Captain Benjamin Sisko.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47035,47035,47035,47035,235,VREENAK,"So you're the commander of Deep Space Nine. And the Emissary of the Prophets. Decorated combat officer, widower, father, mentor... (as if he just remembered) Oh and yes, the man who started the war with the Dominion. Somehow I thought you'd be taller.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47036,47036,47036,47036,236,SISKO,Sorry to disappoint you.,34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47037,47037,47037,47037,237,VREENAK,"To be honest, my opinion of Starfleet Officers is so low that you'd have to work very hard indeed to disappoint me.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47038,47038,47038,47038,238,SISKO,"If you'll come with me, I'll show you to your quarters.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47039,47039,47039,47039,239,VREENAK,"I'm looking foward to seeing your station -- while it's still here, that is. With the way the war's going for the Federation, it may not be around much longer.",34   INT. AIRLOCK CORRIDOR (OPTICAL),AIRLOCK CORRIDOR,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47040,47040,47040,47040,240,VREENAK,A fair approximation. But somewhat lacking in aroma. Real kali-fal should forcibly open one's sinuses well before the first sip.,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47041,47041,47041,47041,241,SISKO,"We don't have much experience in replicating Romulan beverages. Of course, all that would change if we were allies instead of cold warriors.",35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47042,47042,47042,47042,242,VREENAK,"You are persistent, I'll grant you that, captain. But I'm afraid dogged determination isn't enough to change the reality of your situation. Time is definitely not on your side. The Dominion shipyards are working at one hundred percent capacity -- your facilities are still being rebuilt. The Dominion is breeding legions of Jem'Hadar soldiers every day -- you're experiencing a manpower shortage. But more important, the Dominion is resolved to win the war, no matter what the cost -- and we both know the Federation has already put out peace feelers. Now I ask you, captain -- in all candor -- if you were in my position, which side would you choose?",35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47043,47043,47043,47043,243,SISKO,"I'd pick the side most likely to leave me in peace when the dust settles. Maybe you're right, maybe the Dominion will win in the end. Then the Founders will control what is now called Cardassia, the Klingon Empire and the Federation. So instead of facing three separate opponents with three separate agendas, you'll find yourselves facing the same opponent on every side. There's a word for that -- surrounded.",35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47044,47044,47044,47044,244,VREENAK,"It really is a good replica. Even the aroma is starting to grow on me. For a moment there, I almost forgot that it wasn't the real thing. But only for a moment. You make some very good points, captain, but it's still all speculation and theory. Nothing that would warrant abrogating our treaty and plunging the Empire into war.",35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47045,47045,47045,47045,245,SISKO,What if I told you that the Dominion is planning a sneak attack on the Romulan Empire at this very moment?,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47046,47046,47046,47046,246,VREENAK,I'd want proof.,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47047,47047,47047,47047,247,SISKO,And what if I showed it to you? What then? Would you join us in the war? Or would you wait until there were Jem'Hadar soldiers standing in your Senate Chamber before you decided that the Founders weren't your friends after all?,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47048,47048,47048,47048,248,VREENAK,If what you say is true... that would be... a different matter entirely.,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47049,47049,47049,47049,249,SISKO,Sisko to Worf.,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47050,47050,47050,47050,250,WORF,Worf here.,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47051,47051,47051,47051,251,SISKO,Have you secured the holosuite?,35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47052,47052,47052,47052,252,WORF,"Yes, sir.",35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
47053,47053,47053,47053,253,SISKO,"Very good, commander. Sisko out. Computer: stand-by to initiate site to site transport, authorization Sisko Two Five Alpha.",35   INT. WARDROOM (OPTICAL),WARDROOM,INT.,In the Pale Moonlight,1998-01-26,Deep Space Nine,543.txt,0.0
