Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
120000,120000,120000,120000,79,PULASKI,And none too good for Klingons.,12A  INT. SICKBAY - PULASKI'S OFFICE,SICKBA,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120001,120001,120001,120001,80,WORF,"It is a test of bravery, of one's ability to look at the face of mortality. It is also a reminder that death is an experience best shared -- like the tea.",12A  INT. SICKBAY - PULASKI'S OFFICE,SICKBA,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120002,120002,120002,120002,81,PULASKI,"Worf, you're a romantic.",12A  INT. SICKBAY - PULASKI'S OFFICE,SICKBA,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.4019
120003,120003,120003,120003,82,WORF,It is among the Klingons that love poetry achieves its fullest flower.,12A  INT. SICKBAY - PULASKI'S OFFICE,SICKBA,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.6369
120004,120004,120004,120004,83,PULASKI,Hold that thought.,12A  INT. SICKBAY - PULASKI'S OFFICE,SICKBA,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120005,120005,120005,120005,84,PULASKI,"Antidote. If we're going to share, let's share. Now, quote me a little of that poetry.",12A  INT. SICKBAY - PULASKI'S OFFICE,SICKBA,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.5267
120006,120006,120006,120006,85,DATA,Scans indicate human life form readings thirty meters below the planet's surface.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120007,120007,120007,120007,86,WORF,"Hailing on all frequencies, Captain. So far no response.",13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120008,120008,120008,120008,87,DATA,There is no evidence of an advanced communication network.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120009,120009,120009,120009,88,PICARD,But the comlinks?,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120010,120010,120010,120010,89,WORF,There is no artifical power source on the planet.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120011,120011,120011,120011,90,RIKER,But they've got a monitoring satellite.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120012,120012,120012,120012,91,TROI,"A good thing, too. Without it we would never have known they needed help.",13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120013,120013,120013,120013,92,DATA,"Captain, the stellar flares are increasing in intensity and frequency. Computer projections indicate they will envelope the planet in three point six hours.",13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120014,120014,120014,120014,93,PICARD,"Mister Worf, prepare for immediate evacuation.",13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120015,120015,120015,120015,94,WORF,Evacuation will be difficult. Our shields can be lowered for transport only between the flares.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120016,120016,120016,120016,95,TROI,"Captain, these people have been isolated for three hundred years. We cannot beam them to the Enterprise without warning.",13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120017,120017,120017,120017,96,RIKER,And if they have slipped back into barbarism the experience would scare them to death.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120018,120018,120018,120018,97,PICARD,"You'll have to go down there, Number One.",13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120019,120019,120019,120019,98,RIKER,On my way.,13A  INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120020,120020,120020,120020,99,PICARD ,"Captain's log, supplemental. Commander Riker has reached the caverns, but we are still waiting to begin the evacuation.",14   EXT. SPACE - THE ENTERPRISE (OPTICAL),SPACE - THE ENTERPRISE,EXT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120021,120021,120021,120021,100,PICARD,"What's the situation, Number One?",15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120022,120022,120022,120022,101,RIKER,There are roughly two hundred people down here.,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120023,120023,120023,120023,102,PICARD,Their condition?,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120024,120024,120024,120024,103,RIKER,Surprisingly good.,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
120025,120025,120025,120025,104,PICARD,Are they willing to leave?,15   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,Up the Long Ladder,1989-03-17,The Next Generation,144.txt,0.0
