Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
72000,72000,72000,72000,133,DUKAT,It's all right. I know you have my best interests at heart.,28   INT. TUNNEL - CLOSE ON DUKAT - DAY,TUNNE,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72001,72001,72001,72001,134,SISKO,I wanted to get some water out of the kit.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72002,72002,72002,72002,135,DUKAT,Here.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72003,72003,72003,72003,136,SISKO,Thanks. Anything out there?,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72004,72004,72004,72004,137,DUKAT,Hmm? No. Some rocks slid down the cliff.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72005,72005,72005,72005,138,SISKO,I think there might be something wrong with the com system.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72006,72006,72006,72006,139,DUKAT,Oh?,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72007,72007,72007,72007,140,SISKO,It was beeping a second ago. It might need recalibrating.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72008,72008,72008,72008,141,DUKAT,I'll check.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72009,72009,72009,72009,142,DUKAT,Everything looks fine. The unit's still on-line...,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72010,72010,72010,72010,143,SISKO,"If you open up the casing, you'll be able to run a full diagnostic. Better safe than sorry.",29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72011,72011,72011,72011,144,DUKAT,You're right.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72012,72012,72012,72012,145,DUKAT,Nothing to worry about. It's working fine.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72013,72013,72013,72013,146,SISKO,That's all I wanted to know.,29   INT. CAVERN - DAY,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72014,72014,72014,72014,147,WORF ,"Ship's Log: Stardate 51413.2. We have picked up a total of twelve Honshu survivors so far, but there is still no sign of Captain Sisko.",32   EXT. SPACE - THE DEFIANT (OPTICAL),SPACE - THE DEFIANT,EXT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72015,72015,72015,72015,148,WORF ,We have less than twelve hours before we must abandon the search and rendezvous with the troop convoy.,34   INT. CAVERN - NIGHT,CAVER,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72016,72016,72016,72016,149,O'BRIEN,Commander -- I'm picking up a distress signal.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72017,72017,72017,72017,150,DUKAT,"Good evening. Pleasant dreams, I hope?",40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72018,72018,72018,72018,151,SISKO,Don't remember. Is it still dark out?,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72019,72019,72019,72019,152,DUKAT,My apologies for bringing you to such a gloomy latitude. The nights seem to last about eighteen hours and the days less than five. Sit up.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72020,72020,72020,72020,153,SISKO,Seems like you're planning on a long stay.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72021,72021,72021,72021,154,DUKAT,Not at all. Someone's bound to pick up our signal any time now. But I see no reason why we shouldn't be comfortable in the meantime.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72022,72022,72022,72022,155,DUKAT,There. How's that?,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72023,72023,72023,72023,156,SISKO,It's fine. Thanks.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72024,72024,72024,72024,157,DUKAT,"Much better. You know when I was out there in the shuttle just now, it occurred to me that the Bajorans would be very confused if they could see us here... sharing the same food, the same hardships. What do you think they would say if they knew the Emissary of the Prophets and the ""evil"" Gul Dukat were here getting along like the two old friends they really are? Oh, I forgot. You don't think of me as an old friend, do you?",40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72025,72025,72025,72025,158,DUKAT,It's all right. There's just the two of us here...,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72026,72026,72026,72026,159,DUKAT ,"... no one around, no one to impress, no one to judge you for what you say. We can be honest with one another. Tell me what you really think of me.",40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72027,72027,72027,72027,160,KIRA,"I'll tell you what I think. You're an evil, sadistic man who should've been tried as a war criminal years ago, put up against a wall and shot.",40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72028,72028,72028,72028,161,DUKAT,"You probably agree with Major Kira, don't you, Benjamin? I'm the former Prefect of Bajor. An evil man who sent thousands of Bajorans to their deaths just to satisfy his own sadistic desires.",40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72029,72029,72029,72029,162,KIRA,Of course he agrees with me. And it was millions.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72030,72030,72030,72030,163,SISKO,I don't think there's any point in discussing this.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72031,72031,72031,72031,164,DUKAT,I do. My name and reputation have been slandered and twisted ever since the end of the Occupation of Bajor. I've been vilified by ignorant and small-minded people throughout the quadrant for the past six years. I want to know if you're one of them.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72032,72032,72032,72032,165,SISKO,I wasn't there during the Occupation. I didn't see all the things you struggled with day after day. I don't think I can pass judgement on you.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72033,72033,72033,72033,166,KIRA,"He's just doesn't want to anger you. He really thinks you're a vicious, cold-blooded killer, Dukat. And so do I.",40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72034,72034,72034,72034,167,DUKAT,I don't care what you think.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
72035,72035,72035,72035,168,DUKAT,So I suggest you keep your opinions to yourself from now on.,40   INT. DEFIANT - BRIDGE,DEFIAN,INT.,Waltz,1997-10-17,Deep Space Nine,535.txt,0.0
