Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
65000,65000,65000,65000,192,EKORIA ,Going to Trevean seemed so much easier than going on living.,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65001,65001,65001,65001,193,BASHIR,But you don't feel that way anymore...,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65002,65002,65002,65002,194,EKORIA,Not since the baby...,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65003,65003,65003,65003,195,EKORIA,"My little boy... I wonder, can your machines tell me what he's going to look like when he grows up?",20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65004,65004,65004,65004,196,BASHIR,Not really...,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65005,65005,65005,65005,197,EKORIA,Maybe he'll look like his father...,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65006,65006,65006,65006,198,EKORIA,I want to be here for him... to hold his hand when he takes his first step... kiss his knee when he scrapes it in a fall...,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65007,65007,65007,65007,199,BASHIR,"With any luck, you'll see him have children of his own...",20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65008,65008,65008,65008,200,DAX,There are some people here who want to see you...,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65009,65009,65009,65009,201,EPRAN,I suppose you're going to want to bleed me?,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65010,65010,65010,65010,202,BASHIR,Just a little.,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65011,65011,65011,65011,203,EPRAN,I canceled my death for you... I was really looking forward to it.,20   INT. TENEMENT HOUSE,TENEMENT HOUSE,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65012,65012,65012,65012,204,BASHIR,"All right, everyone gets three milligrams, including you.",21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65013,65013,65013,65013,205,BASHIR,Perfect.,21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65014,65014,65014,65014,206,DAX,There... this'll dull the pain.,21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65015,65015,65015,65015,207,EPRAN,I like your spots.,21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65016,65016,65016,65016,208,DAX,You told me that yesterday.,21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65017,65017,65017,65017,209,EPRAN,I still like them.,21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
65018,65018,65018,65018,210,DAX,Epran has stopped responding to the cordrazine... I had to put him in an inhibitor field.,21   INT. TENEMENT HOUSE - DAYS LATER - DUSK,TENEMENT HOUS,INT.,The Quickening,1996-03-06,Deep Space Nine,495.txt,0.0
