Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
121000,121000,121000,121000,234,PICARD,We can't help them... But it's my guess they're in no danger.,52   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121001,121001,121001,121001,235,PICARD,Number of casualties?,55   INT. CORRIDOR - PICARD AND BEVERLY,CORRIDO,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121002,121002,121002,121002,236,BEVERLY,Sixty-six.,55   INT. CORRIDOR - PICARD AND BEVERLY,CORRIDO,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121003,121003,121003,121003,237,PICARD,Fatalities?,55   INT. CORRIDOR - PICARD AND BEVERLY,CORRIDO,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121004,121004,121004,121004,238,BEVERLY,None. We've been able to treat everyone.,55   INT. CORRIDOR - PICARD AND BEVERLY,CORRIDO,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121005,121005,121005,121005,239,PICARD,Can you help her?,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121006,121006,121006,121006,240,BEVERLY,"I've done everything I can. I don't understand the nature of this music she says she's hearing, or where it's coming from.",55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121007,121007,121007,121007,241,PICARD,Could it be telepathic?,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121008,121008,121008,121008,242,BEVERLY,Yes. But I'm no expert at determining that.,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121009,121009,121009,121009,243,PICARD,"They're blocking her sensitivity ... keeping her from ""seeing"" the truth.",55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121010,121010,121010,121010,244,BEVERLY,Who?,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121011,121011,121011,121011,245,PICARD,Rishon and Kevin.,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121012,121012,121012,121012,246,BEVERLY,What?,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121013,121013,121013,121013,247,PICARD,They wanted us to leave Rana... and that's exactly what we're doing.,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121014,121014,121014,121014,248,PICARD,Picard to bridge.,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121015,121015,121015,121015,249,RIKER,"Yes, Captain.",55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121016,121016,121016,121016,250,PICARD,"Number One, I want you to maintain the present course for another hour, then turn the Enterprise around and take it back to Rana Four.",55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121017,121017,121017,121017,251,RIKER,Sir? We still won't have our shields restored by then.,55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121018,121018,121018,121018,252,PICARD,"We're going back, Commander -- and this time nothing is going to lure us away.",55A  INT. TROI'S QUARTERS - FAVORING TROI,TROI'S QUARTER,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121019,121019,121019,121019,253,WORF,Sensors indicate no spacecraft in the vicinity of Rana Four. (remembering his previous failure) But Captain --,57   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
121020,121020,121020,121020,254,PICARD,"Forget your previous error, Lieutenant. There was no way you could have prevented it.",57   INT. MAIN BRIDGE,MAIN BRIDGE,INT.,The Survivors,1989-07-31,The Next Generation,151.txt,0.0
