Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
48000,48000,48000,48000,44,O'BRIEN,Keiko. Don't leave like this.,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48001,48001,48001,48001,45,KEIKO,Like what?,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48002,48002,48002,48002,46,O'BRIEN,I don't have any choice.,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48003,48003,48003,48003,47,KEIKO,Don't you?,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48004,48004,48004,48004,48,O'BRIEN,He needs me.,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48005,48005,48005,48005,49,KEIKO,We don't?,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48006,48006,48006,48006,50,O'BRIEN,We can't let the bloody Cardies have the wormhole.,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48007,48007,48007,48007,51,KEIKO,They can have the whole Gamma Quadrant for all I care.,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48008,48008,48008,48008,52,KEIKO,"Miles, come with us.",5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48009,48009,48009,48009,53,MOLLY,Where are we going?,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48010,48010,48010,48010,54,O'BRIEN,"On a ride, sweetheart...",5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48011,48011,48011,48011,55,MOLLY,"Are you coming too, Daddy?",5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48012,48012,48012,48012,56,O'BRIEN,"Soon, baby. I'll come as soon as I can.",5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48013,48013,48013,48013,57,O'BRIEN,I'll walk you to the airlock.,5    INT. O'BRIEN'S QUARTERS,O'BRIEN'S QUARTERS,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48014,48014,48014,48014,58,DAX ,I've scanned every subspace communication window to find a frequency to Bajor... they've got them completely jammed.,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48015,48015,48015,48015,59,KIRA,"Then, we have no choice. We'll have to take the proof to the Chamber of Ministers...",6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48016,48016,48016,48016,60,LI,Jaro's forces will be scanning for any incoming vessels...,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48017,48017,48017,48017,61,SISKO,A runabout could handle a Bajoran patrol... unfortunately I don't have one to give you...,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48018,48018,48018,48018,62,LI,The Lunar Five base?,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48019,48019,48019,48019,63,KIRA,You think there might still be a ship there?,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48020,48020,48020,48020,64,LI,We managed to get a few sub-impulse raiders underground before the Cardassians hit us...,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48021,48021,48021,48021,65,KIRA,Can one of the evacuation vessels take a detour and drop me off?,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48022,48022,48022,48022,66,SISKO,(anticipating her plan) What if you get there and those raiders won't fly?,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48023,48023,48023,48023,67,KIRA,"Then, I'll just have to wait to hear from you, I guess...",6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
48024,48024,48024,48024,68,SISKO,You may be waiting a long time.,6    INT. OPS - CLOSE ON AN OKUDAGRAM (VPB),OPS - CLOSE ON AN OKUDAGRAM,INT.,The Siege,1993-07-15,Deep Space Nine,423.txt,0.0
