Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
17000,17000,17000,17000,412,KIRA,(looking over at her friends) And what have you found out?,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17001,17001,17001,17001,413,BORATH,"Unfortunately, they're proving to be as stubborn as I feared.",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17002,17002,17002,17002,414,ODO,I'm glad to hear it.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17003,17003,17003,17003,415,BORATH,"Are you? Well that is a problem. But, thankfully, it's not one I have to solve.",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17004,17004,17004,17004,416,FEMALE SHAPE-SHIFTER ,But I do.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17005,17005,17005,17005,417,ODO,I don't understand. You knew about this?,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17006,17006,17006,17006,418,FEMALE SHAPE-SHIFTER,Yes.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17007,17007,17007,17007,419,ODO,But how could you allow it?,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17008,17008,17008,17008,420,KIRA,"You belong to the Dominion, don't you?",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17009,17009,17009,17009,421,FEMALE SHAPE-SHIFTER,"Belong to it? Major, the changelings are the Dominion.",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17010,17010,17010,17010,422,ODO,You're the Founders.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17011,17011,17011,17011,423,FEMALE SHAPE-SHIFTER,"Ironic isn't it, that the hunted now control the destinies of hundreds of other races.",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17012,17012,17012,17012,424,ODO,"But why ""control"" anyone?",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17013,17013,17013,17013,425,FEMALE SHAPE-SHIFTER,"Because what you control can't hurt you. So, many years ago we set ourselves the task of imposing order on a chaotic universe.",73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17014,17014,17014,17014,426,KIRA,Imposing order? Is that what you call it? I call it murder.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17015,17015,17015,17015,427,FEMALE SHAPE-SHIFTER,What you call it is no concern of ours.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17016,17016,17016,17016,428,ODO,But how do you justify the deaths of so many people?,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17017,17017,17017,17017,429,FEMALE SHAPE-SHIFTER,The Solids have always been a threat to us. That's all the justification we need.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
17018,17018,17018,17018,430,ODO,(re: Sisko and the others) But these Solids have never harmed you. They travel the galaxy looking to expand their knowledge. The same as you once did.,73   INT. CAVERN,CAVERN,INT.,"The Search, Part II",1994-07-18,Deep Space Nine,448.txt,0.0
