Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
22000,22000,22000,22000,419,DAMAR,"Well, no longer. This morning, detachments of the Cardassian First, Third, and Ninth Orders attacked the Dominion outposts on Rondac Three.",69A  INT. OPS (OPTICAL),OPS,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22001,22001,22001,22001,420,DAMAR,-- homeland from the true oppressors of the Alpha Quadrant -- the Dominion. So I call upon Cardassians everywhere -- resist! Resist today. Resist tomorrow! Resist until the last Dominion soldier has been driven from our soil. Resist!,71   INT. DOMINION HEADQUARTERS - DAY,DOMINION HEADQUARTER,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22002,22002,22002,22002,421,WEYOUN,It's confirmed. Our cloning facilities on Rondac Three have been destroyed. I could be the last Weyoun... That's why he picked that target.,71   INT. DOMINION HEADQUARTERS - DAY,DOMINION HEADQUARTER,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22003,22003,22003,22003,422,FEMALE SHAPE-SHIFTER,I want Damar and the rest of these traitors found and eliminated.,71   INT. DOMINION HEADQUARTERS - DAY,DOMINION HEADQUARTER,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22004,22004,22004,22004,423,WEYOUN,I'll see to it immediately.,71   INT. DOMINION HEADQUARTERS - DAY,DOMINION HEADQUARTER,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22005,22005,22005,22005,424,WEYOUN,I don't care how many Cardassians you have to kill. Find Damar. Is that clear?,71   INT. DOMINION HEADQUARTERS - DAY,DOMINION HEADQUARTER,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22006,22006,22006,22006,425,WEYOUN,I'm going to hold you to that.,71   INT. DOMINION HEADQUARTERS - DAY,DOMINION HEADQUARTER,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22007,22007,22007,22007,426,KIRA,"Captain, our listening posts have confirmed the attack on Rondac.",72   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22008,22008,22008,22008,427,ROSS,Damar may have just bought us some precious time... if the Dominion doesn't track him down too quickly.,72   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22009,22009,22009,22009,428,SISKO,We have to find a way to help him. Legate Damar may be the key to saving the Alpha Quadrant.,72   INT. CAPTAIN'S OFFICE,CAPTAIN'S OFFICE,INT.,The Changing Face of Evil,1999-02-03,Deep Space Nine,570.txt,0.0
22010,22010,22010,22010,0,O'BRIEN,(moving to the replicator) How long was I asleep?,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt,0.0
22011,22011,22011,22011,1,ODO,Almost two hours.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt,0.0
22012,22012,22012,22012,2,O'BRIEN,You dropped out of warp -- we must be getting close to home.,2    INT. RUNABOUT,RUNABOUT,INT.,Chimera,1998-11-18,Deep Space Nine,564.txt,0.0
