Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
143000,143000,143000,143000,22,RIKER,"But you've got brains, and family tradition, and actual experience.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143001,143001,143001,143001,23,WESLEY,I wish I felt that sure.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143002,143002,143002,143002,24,GEORDI,"I was scared to death the whole time. But it's good for you. Keeps your adrenaline going. Not that you'll need it, Wes.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143003,143003,143003,143003,25,DATA,"Thank you... Humans are fascinating. They celebrate the passage of time with such joy until a certain age, and then it becomes a topic of some discomfort. I suppose it is because each birthday is another step towards inevitable death. Do Klingons observe birthdays, Worf?",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143004,143004,143004,143004,26,WORF,"Klingons are born, live as warriors, and die.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143005,143005,143005,143005,27,DATA,Then how do you know how old you are?,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143006,143006,143006,143006,28,WORF,I don't. Do you know?,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143007,143007,143007,143007,29,DATA,I have no age.,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143008,143008,143008,143008,30,BEVERLY,Is there something wrong?,1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143009,143009,143009,143009,31,DATA,"No. I am simply trying to understand the celebration of aging. And how old were you when Wesley was born, Doctor?",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143010,143010,143010,143010,32,BEVERLY,"Have some cake, Data.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143011,143011,143011,143011,33,DATA,"I do not understand, sir. Why...",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
143012,143012,143012,143012,34,PICARD,"You never ask a woman her age, Mister Data.",1    INT. DECK 21 FORWARD LOUNGE,DECK 21 FORWARD LOUNGE,INT.,Coming Of Age,1987-12-30,The Next Generation,119.txt,0.0
