Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,index,line,character,quote,scene,location,view,episode,date,series,file,sentiment
87000,87000,87000,87000,344,LUTAN,"Combatants, hold your positions! Return the weapon!",64   INT. CENTERPLACE - NIGHT,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87001,87001,87001,87001,345,HAGON,Yareena! Careful!,64   INT. CENTERPLACE - NIGHT,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87002,87002,87002,87002,346,RIKER,Move!,80   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87003,87003,87003,87003,347,TASHA,We're too late; she's growing cold.,80   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87004,87004,87004,87004,348,BEVERLY,Sorry that clashes with my instructions...,80   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87005,87005,87005,87005,349,TASHA,"On no, no...",80   INT. TRANSPORTER ROOM (OPTICAL),TRANSPORTER ROOM,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87006,87006,87006,87006,350,PICARD,"Exactly what do you find unfair, Lutan? They fought to the death; you saw the final blow; you know the effects of your poison...",83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87007,87007,87007,87007,351,LUTAN,But what of your Lieutenant Yar? She is to become my First One now.,83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87008,87008,87008,87008,352,PICARD,I certainly won't stop her -- if she cares to claim that honor.,83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87009,87009,87009,87009,353,HAGON,"But remember, you now have all Yareena's lands and wealth, Lutan.",83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87010,87010,87010,87010,354,LUTAN,"(with a wry smile at Hagon) At least, all has not been lost.",83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87011,87011,87011,87011,355,PICARD,Picard here.,83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
87012,87012,87012,87012,356,RIKER,"Since you've fulfilled your agreement, Captain, can we now beam the vaccine aboard?",83   INT. CENTERPLACE - EMPHASIZING PICARD AND LUTAN,CENTERPLAC,INT.,Code of Honor,1987-07-02,The Next Generation,104.txt,0.0
